DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180912 081457920,1.15849,1.1585299999999998,0
20180918 232011350,1.1670399999999999,1.16708,0
20180912 092904393,1.15959,1.15962,0
20180918 023348487,1.1705,1.1705299999999998,0
20180926 144015037,1.17492,1.17498,0
20180906 031507730,1.1623299999999999,1.16234,0
20180924 181311377,1.1746,1.17467,0
20180914 075823493,1.16875,1.16879,0
20180920 020627927,1.16849,1.1685299999999998,0
20180910 083728393,1.1577899999999999,1.15783,0
20180914 082025740,1.1691799999999999,1.16923,0
20180920 085812357,1.17649,1.17654,0
20180906 123538170,1.1614799999999998,1.16152,0
20180928 115957950,1.16212,1.1621700000000001,0
20180926 155306293,1.1748299999999998,1.17488,0
20180913 110408677,1.1676,1.16763,0
20180906 114230663,1.1618899999999999,1.16192,0
20180925 104805243,1.1777799999999998,1.17782,0
20180905 105755863,1.1627,1.16276,0
20180927 161229097,1.1646299999999998,1.16465,0
20180913 031547740,1.16195,1.16198,0
20180917 045556390,1.16483,1.16486,0
20180906 232625557,1.1619700000000002,1.16201,0
20180906 104852170,1.16414,1.16418,0
20180927 082807407,1.16969,1.16973,0
20180904 192549493,1.1583299999999999,1.15841,0
20180928 051314250,1.16064,1.16067,0
20180920 104527610,1.17592,1.1759899999999999,0
20180904 063004363,1.1552799999999999,1.15531,0
20180914 083403990,1.16883,1.16887,0
20180926 031953867,1.1771399999999999,1.17718,0
20180927 033740193,1.17083,1.17087,0
20180905 003912450,1.15939,1.15943,0
20180910 120029627,1.1603,1.16032,0
20180927 062547423,1.17113,1.17115,0
20180917 120937087,1.16883,1.16886,0
20180906 074607693,1.16305,1.16309,0
20180906 093457680,1.16371,1.16374,0
20180909 220833000,1.15507,1.15511,0
20180911 050624683,1.16136,1.1613799999999999,0
20180924 081142707,1.1772,1.17724,0
20180917 164117057,1.1684700000000001,1.16854,0
20180928 011952530,1.1642299999999999,1.1642700000000001,0
20180913 073540197,1.16286,1.1629,0
20180910 235559487,1.15973,1.15977,0
20180906 060423223,1.16241,1.1624299999999999,0
20180913 173555610,1.1687299999999998,1.1690399999999999,0
20180905 125449597,1.16193,1.16198,0
20180920 080613363,1.1763700000000001,1.17641,0
20180916 173611473,1.1627399999999999,1.16314,0
20180904 145756280,1.15784,1.15788,0
20180925 093359767,1.17777,1.17782,0
20180902 230223110,1.15973,1.15977,0
20180910 131508847,1.15974,1.1598,0
20180902 194523637,1.15951,1.15957,0
20180918 032119483,1.1686299999999998,1.16867,0
20180911 121704860,1.1585299999999998,1.15857,0
20180918 101647687,1.17008,1.17011,0
20180911 100612383,1.1580700000000002,1.1581,0
20180911 021651713,1.16125,1.16129,0
20180918 103952687,1.1699,1.16995,0
20180924 193928117,1.1752200000000002,1.17527,0
20180926 052914100,1.1763700000000001,1.17641,0
20180906 075452443,1.16365,1.1636799999999998,0
20180904 045825613,1.1565299999999998,1.15655,0
20180913 090445930,1.16787,1.1679,0
20180905 033004690,1.1547,1.15475,0
20180904 131854043,1.1575600000000001,1.1576,0
20180925 013859567,1.17428,1.17431,0
20180903 125727743,1.16216,1.16221,0
20180919 101809273,1.1661700000000002,1.16622,0
20180919 015145833,1.16861,1.16865,0
20180924 015544270,1.17344,1.1734799999999999,0
20180902 203100630,1.16008,1.16012,0
20180924 092944447,1.1808100000000001,1.18084,0
20180910 193146533,1.15953,1.15957,0
20180924 110238933,1.17896,1.179,0
20180907 121037697,1.15668,1.15673,0
20180927 011625960,1.17137,1.17143,0
20180903 052108307,1.16096,1.161,0
20180906 094555427,1.16409,1.16411,0
20180924 202833110,1.17562,1.17566,0
20180917 231133510,1.1692799999999999,1.1693200000000001,0
20180903 220924667,1.16019,1.1602299999999999,0
20180911 200255027,1.15965,1.1597,0
20180903 022100833,1.16069,1.1607299999999998,0
20180905 094441623,1.16209,1.16214,0
20180917 221500030,1.16809,1.16813,0
20180904 095932820,1.15468,1.1547100000000001,0
20180905 035748923,1.1555600000000001,1.1556,0
20180927 085329653,1.1684700000000001,1.1685299999999998,0
20180919 002209343,1.16744,1.1674799999999999,0
20180927 033125693,1.17075,1.17076,0
20180924 061420720,1.17688,1.17692,0
20180904 055331103,1.1563700000000001,1.15641,0
20180926 225727227,1.1745299999999999,1.17456,0
20180905 104908880,1.16211,1.16214,0
20180924 142351407,1.17583,1.17584,0
20180912 200814307,1.16324,1.1632799999999999,0
20180912 055343677,1.15935,1.1593799999999999,0
20180902 215154620,1.15964,1.15967,0
20180927 202259067,1.16395,1.1639899999999999,0
20180928 041800023,1.16264,1.16266,0
20180911 084810160,1.1576600000000001,1.1577,0
20180919 115541513,1.16842,1.16846,0
20180917 003002920,1.16359,1.1636600000000001,0
20180919 090313547,1.16736,1.16739,0
20180927 103442140,1.16877,1.1688,0
20180919 043114330,1.1711,1.17113,0
20180903 090611293,1.16055,1.16059,0
20180918 081650200,1.16933,1.16937,0
20180903 121136250,1.1616799999999998,1.16173,0
20180905 032352693,1.15477,1.15483,0
20180907 062904490,1.16309,1.16315,0
20180906 025218733,1.16246,1.1624700000000001,0
20180927 042750687,1.17068,1.17072,0
