DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180921 110635180,1.1752799999999999,1.1753200000000001,0
20180913 121956653,1.16739,1.16744,0
20180917 145754317,1.16886,1.1689,0
20180920 023133173,1.16869,1.1687299999999998,0
20180904 145645780,1.15778,1.15781,0
20180912 040200943,1.1595799999999998,1.15962,0
20180904 095231320,1.15493,1.15497,0
20180914 084213987,1.1675799999999998,1.16762,0
20180905 071047147,1.15917,1.15921,0
20180913 091755927,1.16791,1.16795,0
20180924 053548977,1.17713,1.17718,0
20180914 032742027,1.1707,1.17072,0
20180926 144110537,1.17442,1.17448,0
20180918 004350000,1.1696799999999998,1.16972,0
20180926 030447370,1.17655,1.1766,0
20180906 030559230,1.16185,1.16188,0
20180921 020058237,1.17859,1.17864,0
20180927 084304907,1.1684,1.16845,0
20180913 050304720,1.16116,1.16119,0
20180924 023442500,1.1726,1.17264,0
20180904 000001403,1.1600700000000002,1.1601,0
20180903 115356503,1.16184,1.16188,0
20180925 193500177,1.17626,1.17632,0
20180905 044034417,1.1569399999999999,1.15698,0
20180912 072309177,1.15801,1.15806,0
20180921 040031473,1.1775200000000001,1.17755,0
20180926 211700740,1.17521,1.17525,0
20180928 115506217,1.16279,1.16282,0
20180918 032543233,1.16888,1.16893,0
20180913 070145203,1.1629,1.16296,0
20180904 023143883,1.15818,1.15824,0
20180921 030625477,1.17993,1.17997,0
20180921 113059177,1.1748,1.1748399999999999,0
20180925 113112737,1.17707,1.1771200000000002,0
20180921 043636220,1.17889,1.17895,0
20180919 070002297,1.16895,1.16899,0
20180907 072613747,1.16164,1.1616799999999998,0
20180904 202710733,1.15865,1.15869,0
20180920 075309367,1.17462,1.17464,0
20180916 222903687,1.16315,1.16319,0
20180920 091113107,1.17606,1.1760899999999999,0
20180910 063508163,1.15743,1.1574799999999998,0
20180906 143339390,1.16313,1.1631799999999999,0
20180905 100400387,1.16153,1.1615799999999998,0
20180912 032741447,1.15895,1.15899,0
20180910 113608363,1.16045,1.16049,0
20180905 022717183,1.1572,1.15724,0
20180927 111209637,1.16686,1.16689,0
20180907 041708527,1.16446,1.1645,0
20180930 223030657,1.15996,1.16,0
20180910 155421573,1.15946,1.1595,0
20180913 103803667,1.1679,1.16793,0
20180905 214419527,1.1643299999999999,1.16438,0
20180913 051242970,1.16127,1.1613200000000001,0
20180919 104201020,1.1676,1.16763,0
20180918 161549900,1.1669,1.1669399999999999,0
20180907 102102467,1.15783,1.1578700000000002,0
20180906 032957727,1.1634200000000001,1.16344,0
20180920 093617103,1.17642,1.17648,0
20180925 024139807,1.1763,1.1763299999999999,0
20180920 202117773,1.1779600000000001,1.178,0
20180914 025706780,1.1706299999999998,1.17067,0
20180910 060608170,1.1578,1.15785,0
20180920 152237310,1.17785,1.1779,0
20180917 065137377,1.16615,1.16621,0
20180927 102930393,1.16934,1.16937,0
20180906 123210673,1.16195,1.16198,0
20180904 172039260,1.15798,1.1584299999999998,0
20180926 224100247,1.17451,1.17455,0
20180920 060055647,1.1703,1.1703299999999999,0
20180903 022608083,1.16083,1.1608399999999999,0
20180905 094000623,1.16241,1.16245,0
20180918 100829203,1.1689,1.16897,0
20180910 032058697,1.15455,1.15459,0
20180925 100422263,1.17856,1.17858,0
20180910 085521890,1.1594,1.15943,0
20180913 081915940,1.16165,1.16169,0
20180917 081156867,1.16703,1.16707,0
20180924 014412507,1.17403,1.17406,0
20180911 101433380,1.1596,1.15963,0
20180917 015654410,1.16362,1.1636600000000001,0
20180911 045540700,1.16172,1.1617600000000001,0
20180905 033642923,1.15531,1.15535,0
20180912 194340310,1.16275,1.16279,0
20180905 100950620,1.16244,1.16248,0
20180919 112854517,1.16743,1.16747,0
20180927 130103873,1.1671200000000002,1.16714,0
20180927 102642657,1.16903,1.16907,0
20180906 112541167,1.1613799999999999,1.16141,0
20180925 051531537,1.17631,1.17635,0
20180902 221801117,1.15973,1.15977,0
20180926 020011377,1.1761,1.17614,0
20180921 083004460,1.17644,1.17649,0
20180917 120604337,1.16874,1.16878,0
20180916 222055687,1.16297,1.163,0
20180907 125020177,1.15603,1.15606,0
20180912 105159383,1.1621700000000001,1.16221,0
20180906 224658813,1.16185,1.1618899999999999,0
20180913 192049097,1.16949,1.16954,0
20180905 032658943,1.15472,1.15477,0
20180914 113244217,1.16638,1.16642,0
20180924 065319967,1.17661,1.17664,0
20180910 031923947,1.15442,1.15446,0
20180926 121947553,1.1748,1.1748399999999999,0
20180913 140421637,1.1684700000000001,1.16851,0
20180909 201752017,1.15578,1.15586,0
20180911 102249393,1.1595,1.15955,0
20180914 071050500,1.17002,1.17006,0
20180903 130002743,1.1616600000000001,1.1617,0
20180904 050650110,1.15651,1.15655,0
20180917 081526117,1.16711,1.16715,0
20180924 044542983,1.17655,1.17659,0
20180914 024842030,1.17082,1.17085,0
20180925 043302543,1.1748299999999998,1.17488,0
20180904 121008317,1.15657,1.15662,0
20180924 035919487,1.17387,1.1739,0
20180906 110752433,1.16127,1.16131,0
20180918 035025493,1.16832,1.16835,0
20180928 100605467,1.15839,1.1584299999999998,0
20180919 044852077,1.17082,1.17085,0
20180927 030216197,1.17038,1.1704299999999999,0
20180913 140927403,1.16846,1.16848,0
20180910 051348677,1.1576799999999998,1.15774,0
20180921 051614967,1.17867,1.17868,0
20180924 152725647,1.17547,1.1755,0
20180921 061500460,1.17757,1.17761,0
20180906 214100073,1.16228,1.16232,0
20180924 024800997,1.17307,1.1731200000000002,0
20180923 223207280,1.17401,1.17404,0
20180907 021751297,1.16361,1.16365,0
20180918 114345180,1.16913,1.16917,0
20180928 044812503,1.16173,1.1617600000000001,0
20180927 053013680,1.17154,1.17156,0
20180924 044107233,1.17606,1.1760899999999999,0
20180924 105640433,1.17882,1.1788399999999999,0
20180918 060737230,1.16788,1.16792,0
20180907 100207453,1.1579700000000002,1.15801,0
20180913 080219193,1.16165,1.16169,0
20180912 125223383,1.16215,1.16219,0
20180919 043926063,1.1711799999999999,1.1712200000000001,0
20180924 013827757,1.17408,1.17411,0
20180903 082410033,1.16107,1.16111,0
20180913 060528210,1.16196,1.16201,0
20180907 120858447,1.15688,1.15693,0
20180905 150433330,1.16236,1.16241,0
20180913 092949177,1.16866,1.1687100000000001,0
20180905 091801143,1.16347,1.16355,0
20180927 150830107,1.16616,1.1662,0
20180928 142922197,1.1608100000000001,1.1608399999999999,0
20180925 202148170,1.17652,1.17655,0
20180925 002317343,1.1737799999999998,1.17382,0
20180911 135710840,1.1594,1.15944,0
20180912 121335623,1.16245,1.16248,0
20180911 040418947,1.16325,1.1632799999999999,0
20180917 195500533,1.1669200000000002,1.16696,0
20180903 034021323,1.1618600000000001,1.1619,0
20180919 220844690,1.16831,1.16835,0
20180911 035809447,1.163,1.1630200000000002,0
20180910 122007357,1.1602700000000001,1.16032,0
20180905 223018020,1.1647100000000001,1.16472,0
20180912 150305600,1.16287,1.1629200000000002,0
20180925 045729290,1.1762299999999999,1.1762700000000001,0
20180919 104250270,1.1674799999999999,1.1675200000000001,0
20180921 081347197,1.1758,1.17584,0
20180910 092433403,1.16067,1.1607,0
20180906 111814417,1.16126,1.16129,0
20180910 025106250,1.1529200000000002,1.15295,0
20180905 135430857,1.16228,1.1623299999999999,0
20180921 080225947,1.17594,1.17598,0
20180920 160728553,1.1780700000000002,1.1781,0
20180919 102528290,1.16632,1.1663700000000001,0
20180904 023844630,1.1583700000000001,1.15841,0
20180903 171831707,1.16159,1.16192,0
20180914 105003237,1.16639,1.1664299999999999,0
20180924 125331670,1.17667,1.1767,0
20180907 031900770,1.16355,1.16357,0
20180909 180716537,1.15515,1.15529,0
20180918 193616877,1.1678899999999999,1.16796,0
20180902 211650877,1.15927,1.15931,0
20180914 051932013,1.17013,1.17016,0
20180921 150249667,1.17472,1.17477,0
20180928 075508230,1.15816,1.15819,0
20180920 151043310,1.17767,1.1777,0
20180905 043041167,1.15641,1.15646,0
20180925 055613783,1.17662,1.17664,0
20180921 043103470,1.1795200000000001,1.1795799999999999,0
20180917 134739827,1.16869,1.1687299999999998,0
20180920 011522683,1.1678600000000001,1.16788,0
20180918 093709443,1.1714200000000001,1.17146,0
20180919 074035293,1.168,1.16806,0
20180907 014138300,1.16249,1.16252,0
20180921 031433743,1.18003,1.18008,0
20180912 145500367,1.16329,1.1633,0
20180921 085209943,1.17541,1.17545,0
20180926 094338570,1.17325,1.17329,0
20180911 232749740,1.1593200000000001,1.15935,0
20180907 123418430,1.15601,1.15606,0
20180924 183801623,1.1749399999999999,1.175,0
20180903 185152943,1.16164,1.16172,0
20180920 032308900,1.1694200000000001,1.16946,0
20180910 043852683,1.1564,1.15644,0
20180904 123704800,1.15726,1.15729,0
20180921 112407193,1.17493,1.17498,0
20180921 042251970,1.17845,1.1785299999999999,0
20180913 083020453,1.16392,1.16396,0
20180927 054025693,1.17134,1.17137,0
20180907 070842733,1.16135,1.16141,0
20180906 053558210,1.1627,1.1627299999999998,0
20180902 215851370,1.15982,1.1598600000000001,0
20180925 042417047,1.17465,1.17469,0
20180926 083558830,1.17357,1.17361,0
20180927 185701327,1.16377,1.1638,0
20180928 104059227,1.1593,1.15934,0
20180905 111638127,1.16259,1.1626,0
20180924 091823447,1.18038,1.1804299999999999,0
20180919 154212990,1.16747,1.1675,0
20180904 101229070,1.15393,1.15398,0
20180913 072436213,1.16219,1.1622299999999999,0
20180905 113848357,1.1619,1.16195,0
20180913 040202230,1.16192,1.16196,0
20180925 043453543,1.17458,1.1746299999999998,0
20180925 144154963,1.17687,1.17688,0
20180906 102510173,1.164,1.16404,0
20180919 101433040,1.16603,1.16604,0
20180911 083909163,1.15796,1.15798,0
20180913 081642953,1.16159,1.16165,0
20180927 064728170,1.17188,1.17191,0
20180913 115728407,1.16726,1.16729,0
20180905 083654633,1.15806,1.1581,0
20180926 145715783,1.17529,1.17535,0
20180907 093456473,1.1579899999999999,1.158,0
20180906 122934407,1.16195,1.1619899999999999,0
20180919 132447257,1.16705,1.16714,0
20180926 131817547,1.1759899999999999,1.17603,0
20180927 142213363,1.16572,1.16573,0
20180918 032845997,1.16866,1.1687,0
20180928 041031507,1.16204,1.16206,0
20180911 032545700,1.16374,1.16378,0
20180906 101541940,1.16317,1.16321,0
20180924 024001247,1.17298,1.17301,0
20180918 042958740,1.16842,1.1684700000000001,0
20180918 035237980,1.1687,1.16872,0
20180928 075447480,1.15803,1.15806,0
20180919 080922537,1.16705,1.1671,0
20180920 140210570,1.17665,1.17669,0
20180905 050602163,1.1569399999999999,1.15698,0
20180906 033450477,1.16333,1.16337,0
20180920 073907117,1.1737,1.17374,0
20180920 050509637,1.1692,1.16923,0
20180925 055205533,1.17638,1.17642,0
20180913 072728197,1.1629200000000002,1.16295,0
20180910 052630677,1.15819,1.1582,0
20180907 022839543,1.16354,1.1636,0
20180914 105811970,1.16664,1.16668,0
20180912 211518793,1.16349,1.16353,0
20180928 001749037,1.16479,1.16482,0
20180914 131928703,1.16335,1.1634,0
20180917 105809347,1.16879,1.16883,0
20180921 150340153,1.17482,1.17486,0
20180914 091616233,1.1669200000000002,1.16695,0
20180926 141059290,1.17753,1.1775799999999998,0
20180918 043946473,1.1685299999999998,1.16857,0
20180927 005621463,1.17495,1.17496,0
20180926 070359840,1.17501,1.17505,0
20180927 223926550,1.1647299999999998,1.16477,0
20180924 034646007,1.17405,1.17408,0
20180928 065237487,1.1587100000000001,1.1587399999999999,0
20180910 033751693,1.1558,1.15584,0
20180925 172332193,1.17661,1.17679,0
20180918 024331237,1.17052,1.17056,0
20180912 164607337,1.1628,1.16288,0
20180904 202245983,1.15858,1.15862,0
20180925 040231047,1.1765700000000001,1.17662,0
20180918 080540203,1.17009,1.17014,0
20180927 012808727,1.17174,1.1717799999999998,0
20180917 032931650,1.1634799999999998,1.16352,0
20180920 112735340,1.1751,1.17513,0
20180921 093902453,1.1743299999999999,1.17434,0
20180924 042551487,1.17624,1.17626,0
20180910 165800810,1.15943,1.1594799999999998,0
20180927 084017670,1.1688100000000001,1.16883,0
20180927 083600173,1.16885,1.16889,0
20180924 201459110,1.17562,1.17565,0
20180905 060456153,1.15763,1.1576600000000001,0
20180921 093150687,1.17373,1.17377,0
20180909 203433763,1.1558899999999999,1.15594,0
20180920 140509070,1.1767100000000001,1.17675,0
20180905 034108690,1.1555799999999998,1.15562,0
20180930 204926170,1.16077,1.1608,0
20180928 061025993,1.15821,1.15824,0
20180918 084203447,1.1702299999999999,1.1702700000000001,0
20180926 135944790,1.17662,1.17679,0
20180920 004701420,1.16806,1.16811,0
20180920 023456657,1.16865,1.16868,0
20180904 232354960,1.15977,1.15981,0
20180928 085905473,1.1586299999999998,1.15867,0
20180904 023141633,1.15808,1.15812,0
20180905 135451090,1.16232,1.16236,0
20180906 025459233,1.16242,1.16245,0
20180927 102858157,1.16943,1.16947,0
20180920 045541887,1.1686,1.16865,0
20180928 010514030,1.16435,1.16439,0
20180904 012151890,1.16062,1.16065,0
20180906 095313927,1.16411,1.16414,0
20180906 123900407,1.1614799999999998,1.16152,0
20180912 213138540,1.16411,1.16415,0
20180913 064834203,1.16193,1.1619899999999999,0
20180925 102612247,1.17865,1.17869,0
20180920 032001900,1.1697600000000001,1.16981,0
20180903 022322333,1.16093,1.16098,0
20180910 120313860,1.16008,1.1601,0
20180927 132354620,1.16675,1.1668100000000001,0
20180904 082703833,1.15631,1.15635,0
20180925 070542773,1.17632,1.1763700000000001,0
20180927 204233563,1.164,1.16404,0
20180928 072807233,1.15822,1.15824,0
20180911 115919113,1.1586,1.15865,0
20180918 110147683,1.16984,1.1698899999999999,0
20180905 233642260,1.16346,1.1635,0
20180926 220844733,1.17428,1.17429,0
20180909 221718997,1.15546,1.1555,0
20180907 110751193,1.1581299999999999,1.15818,0
20180920 062757377,1.17108,1.1711200000000002,0
20180918 035535480,1.16852,1.16856,0
20180925 143850463,1.1768299999999998,1.17687,0
20180923 221530533,1.1739,1.17393,0
20180910 060641670,1.15781,1.15785,0
20180914 104922987,1.1662700000000001,1.16632,0
20180909 202243767,1.15588,1.15592,0
20180920 164042800,1.17775,1.17779,0
20180910 095902880,1.16003,1.1600700000000002,0
20180913 092750427,1.1694200000000001,1.1695,0
20180906 140648143,1.1623,1.16234,0
20180924 050156230,1.1768,1.1768399999999999,0
20180907 084256983,1.15974,1.1598,0
20180919 081520537,1.1667399999999999,1.16678,0
20180911 032847200,1.1637,1.16373,0
20180925 053804787,1.17632,1.17635,0
20180926 135542040,1.17665,1.1767100000000001,0
20180912 092955143,1.1593799999999999,1.1594200000000001,0
20180910 133151847,1.15977,1.15981,0
20180904 043723617,1.15664,1.15669,0
20180928 044114253,1.16209,1.16212,0
20180924 103446187,1.17774,1.1777799999999998,0
20180913 091842177,1.16821,1.1682700000000001,0
20180914 121935960,1.16452,1.16456,0
20180928 115253703,1.16239,1.16241,0
20180921 043853220,1.1788299999999998,1.17887,0
20180904 100304070,1.15337,1.15341,0
20180917 153842063,1.16855,1.16858,0
20180920 040936643,1.17016,1.17019,0
20180926 100017833,1.17353,1.17359,0
20180910 100022630,1.15978,1.15984,0
20180921 121821187,1.17422,1.17424,0
20180918 223919357,1.1662299999999999,1.1662700000000001,0
20180910 022426957,1.15519,1.1552200000000001,0
20180914 094234997,1.16695,1.16699,0
20180910 060415170,1.1574,1.15744,0
20180912 125936617,1.16272,1.16276,0
20180927 011313210,1.17239,1.1724299999999999,0
20180912 085345150,1.15947,1.15953,0
20180926 093348323,1.17293,1.17296,0
20180928 094122717,1.1579700000000002,1.1579899999999999,0
20180904 082700083,1.15634,1.15638,0
20180904 105125580,1.15505,1.1551,0
20180914 100328727,1.16695,1.16699,0
20180924 114602677,1.17638,1.17642,0
20180907 084346717,1.15906,1.15913,0
20180926 085156577,1.1740700000000002,1.17411,0
20180913 031919737,1.16191,1.16195,0
20180925 023057560,1.17559,1.17565,0
